artist_name,id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
Hooverphonic,5hSr7avqY8cSqiZzhcEOqu,Inhaler,Collected,0.52,0.587,4,-10.471,0,0.0366,0.000706,0.358,0.155,0.111,173.964,4,56,downtempo electronica trip_hop,1,"['downtempo', 'electronica', 'trip_hop']",low,Neutral
Flight Facilities,4CJYWuPrkelEaRUQIDJqFi,Foreign Language - Flight Facilities Extended Mix,Foreign Language,0.842,0.642,11,-8.362,0,0.0622,0.0766,0.000192,0.0232,0.919,124.009,4,66,alternative_dance aussietronica australian_dance australian_indie indie_soul nu_disco,0,"['alternative_dance', 'aussietronica', 'australian_dance', 'australian_indie', 'indie_soul', 'nu_disco']",low,Negative
Populous,1tbInvb7M0kUdlxfwh18qM,Canoe Canoa,Queue For Love,0.712,0.467,4,-8.632,0,0.0342,0.0553,0.448,0.0852,0.524,99.986,4,45,indie_electronica italian_electronica latintronica pop_electronico puglia_indie,28,"['indie_electronica', 'italian_electronica', 'latintronica', 'pop_electronico', 'puglia_indie']",low,Neutral
Blackmill,0oIsNC7YcF48ozlsBacKRY,Don't Let Me Down (feat. Cat Martin),Miracle,0.467,0.824,8,-7.893,0,0.0381,0.00232,0.285,0.0933,0.62,164.988,4,51,chillstep edm substep,43,"['chillstep', 'edm', 'substep']",low,Negative
PANTyRAiD,5R4hGpNiUxoDpKx1RLHvzL,Enter The Machine,The Sauce,0.882,0.361,4,-6.679,0,0.278,0.0294,0.875,0.307,0.2,143.982,4,36,glitch_hop,36,['glitch_hop'],low,Neutral
Populous,4WLcZboHbHdgARAIzOojRx,My Winter Vacation,Queue For Love,0.436,0.537,1,-14.77,1,0.0797,0.106,0.0522,0.774,0.635,91.031,4,45,indie_electronica italian_electronica latintronica pop_electronico puglia_indie,9,"['indie_electronica', 'italian_electronica', 'latintronica', 'pop_electronico', 'puglia_indie']",low,Neutral
Bonobo,6VhlABJh5uaZOpyyi5wute,Nothing Owed,Dial 'M' for Monkey,0.641,0.414,11,-11.95,0,0.0432,0.362,0.833,0.25,0.269,90.007,4,67,downtempo electronica jazztronica ninja nu_jazz trip_hop,44,"['downtempo', 'electronica', 'jazztronica', 'ninja', 'nu_jazz', 'trip_hop']",low,Neutral
DJ Shadow,0qg7vnrsBfsDCikGxyWzSX,Organ Donor,Endtroducing.....,0.597,0.576,1,-7.141,0,0.0322,0.848,0.759,0.171,0.881,106.181,4,65,big_beat downtempo electronica hip_hop trip_hop turntablism,0,"['big_beat', 'downtempo', 'electronica', 'hip_hop', 'trip_hop', 'turntablism']",low,Neutral
Passion Pit,4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Manners,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,4,63,alternative_dance indie_pop indie_rock indietronica modern_rock pop_rock shimmer_pop,68,"['alternative_dance', 'indie_pop', 'indie_rock', 'indietronica', 'modern_rock', 'pop_rock', 'shimmer_pop']",low,Neutral
Morcheeba,1GaYqv2NMMlVbG3ewJQ4A6,Trigger Hippie,Who Can You Trust?,0.628,0.625,5,-9.224,0,0.0465,0.0758,0.645,0.48,0.148,172.154,4,61,big_beat downtempo electronica nu_jazz trip_hop,51,"['big_beat', 'downtempo', 'electronica', 'nu_jazz', 'trip_hop']",low,Neutral
Portishead,24Fn8UTT8Glox4QxEXjykO,Undenied,Portishead,0.304,0.285,0,-8.72,1,0.0353,0.457,9.92e-06,0.0936,0.0311,147.718,4,64,electronica laboratorio trip_hop,0,"['electronica', 'laboratorio', 'trip_hop']",low,Neutral
The xx,2SMn57cBVxoD4TArscpovk,Islands,xx,0.871,0.472,4,-11.077,1,0.0756,0.74,0.286,0.145,0.707,124.04,4,69,downtempo dream_pop indietronica,1,"['downtempo', 'dream_pop', 'indietronica']",low,Neutral
Air,7jOM0KIKgIppqIEvEjixaj,All I Need,Moon Safari,0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,4,63,ambient_pop downtempo electronica trip_hop,48,"['ambient_pop', 'downtempo', 'electronica', 'trip_hop']",low,Neutral
Erykah Badu,7BgUcOjSOlKJXASLgJ6bx1,Bag Lady,Mama's Gun,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,4,68,afrofuturism hip_hop indie_r&b neo_soul r&b urban_contemporary,57,"['afrofuturism', 'hip_hop', 'indie_r&b', 'neo_soul', 'r&b', 'urban_contemporary']",low,Neutral
Flying Lotus,2U9hZdk1ZxxT5z0oMXVopm,Camel,Los Angeles,0.699,0.926,0,-6.142,1,0.285,0.0132,0.2,0.311,0.584,84.863,4,62,afrofuturism alternative_hip_hop electronica escape_room experimental_hip_hop glitch glitch_hop hip_hop intelligent_dance_music jazztronica psychedelic_hip_hop wonky,38,"['afrofuturism', 'alternative_hip_hop', 'electronica', 'escape_room', 'experimental_hip_hop', 'glitch', 'glitch_hop', 'hip_hop', 'intelligent_dance_music', 'jazztronica', 'psychedelic_hip_hop', 'wonky']",low,Neutral
The xx,1c1OUeRthmOiKtXfwloKro,Crystalised (Dark Sky Remix),Crystalised,0.734,0.571,11,-7.307,0,0.0542,0.0749,0.728,0.138,0.431,139.928,4,69,downtempo dream_pop indietronica,0,"['downtempo', 'dream_pop', 'indietronica']",high,Negative
A Tribe Called Quest,0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,The Anthology,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,4,69,alternative_hip_hop conscious_hip_hop east_coast_hip_hop gangster_rap golden_age_hip_hop hardcore_hip_hop hip_hop jazz_rap queens_hip_hop rap,68,"['alternative_hip_hop', 'conscious_hip_hop', 'east_coast_hip_hop', 'gangster_rap', 'golden_age_hip_hop', 'hardcore_hip_hop', 'hip_hop', 'jazz_rap', 'queens_hip_hop', 'rap']",low,Neutral
Gorillaz,3a6PN6BRB8PP3ms48s7kU1,Empire Ants (feat. Little Dragon),Plastic Beach,0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,4,82,alternative_hip_hop,68,['alternative_hip_hop'],high,Negative
Blue Foundation,3XHrTm6WE2BOHafLwTT3GR,Eyes On Fire,Life Of A Ghost,0.544,0.383,3,-10.143,0,0.0334,0.67,0.00204,0.125,0.367,145.025,4,55,dream_pop,67,['dream_pop'],low,Neutral
Washed Out,6IE47jpPeatF2Iay7GZtEc,Feel It All Around,Life Of Leisure,0.362,0.752,8,-4.589,1,0.0547,0.000163,0.677,0.0678,0.466,172.241,4,60,alternative_dance art_pop chillwave dream_pop indie_rock indie_soul indietronica neo-synthpop new_rave shimmer_pop,0,"['alternative_dance', 'art_pop', 'chillwave', 'dream_pop', 'indie_rock', 'indie_soul', 'indietronica', 'neo-synthpop', 'new_rave', 'shimmer_pop']",low,Neutral
PANTyRAiD,1VpqFON7eeE13IbSbRJ8Ic,Get The Money,Beba,0.784,0.417,9,-8.944,0,0.102,0.223,0.852,0.107,0.039,159.984,4,36,glitch_hop,41,['glitch_hop'],low,Neutral
Burial,4Ene7pDlBipg2whXHM5u7J,Ghost Hardware,Untrue,0.551,0.865,0,-8.71,1,0.164,0.258,0.845,0.282,0.489,136.296,4,53,classic_dubstep electronica hauntology microhouse uk_bass wonky,10,"['classic_dubstep', 'electronica', 'hauntology', 'microhouse', 'uk_bass', 'wonky']",low,Neutral
Blackbird Blackbird,0ga8SPC1uPdqkzPUns5VVS,Hawaii,Summer Heart,0.627,0.746,6,-8.711,1,0.0469,0.569,0.772,0.19,0.876,102.024,4,40,chillwave shimmer_pop,0,"['chillwave', 'shimmer_pop']",low,Neutral
Tourist,7zH65FdaF3H2C1YZRyzYtM,Jupiter,Tourist,0.28,0.897,6,-9.433,1,0.543,0.049,0.0534,0.356,0.48,205.984,4,59,chillwave electronica indie_soul tropical_house vapor_soul vapor_twitch,0,"['chillwave', 'electronica', 'indie_soul', 'tropical_house', 'vapor_soul', 'vapor_twitch']",low,Neutral
Blackmill,4ChBLndekjzQveHPsn3r6W,Let It Be (feat. Veela),Miracle,0.518,0.584,3,-7.951,0,0.032,0.0134,0.0215,0.0964,0.182,139.936,4,51,chillstep edm substep,55,"['chillstep', 'edm', 'substep']",low,Neutral
Kanye West,2Im64pIz6m0EJKdUe6eZ8r,Lost In The World,My Beautiful Dark Twisted Fantasy,0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,4,94,chicago_rap rap,66,"['chicago_rap', 'rap']",low,Neutral
Blackmill,1nNPLcueemE7gIoBqsYUTT,Lucid Truth,Miracle,0.641,0.913,10,-6.548,0,0.0346,0.0402,4.43e-06,0.116,0.336,139.978,4,51,chillstep edm substep,45,"['chillstep', 'edm', 'substep']",low,Neutral
Beach House,4cavzVoMnmnICmOwabpuDV,Master of None,Beach House,0.493,0.351,5,-15.24,1,0.026,0.648,0.55,0.0939,0.219,86.49,4,75,art_pop baltimore_indie dream_pop dreamo modern_dream_pop,0,"['art_pop', 'baltimore_indie', 'dream_pop', 'dreamo', 'modern_dream_pop']",low,Neutral
Blackmill,5VQdYgOMD5DunteeIWztZs,Miracle,Miracle,0.541,0.586,9,-10.596,1,0.0283,0.184,0.681,0.128,0.198,138.014,4,51,chillstep edm substep,50,"['chillstep', 'edm', 'substep']",low,Neutral
Little Dragon,4tc5UgZiIdz8LAISqEk1hP,Ritual Union,Ritual Union,0.695,0.729,1,-4.435,1,0.0324,0.0375,0.00625,0.292,0.818,144.035,4,65,alternative_dance alternative_r&b art_pop chillwave downtempo electronica electropop gothenburg_indie indie_soul indietronica new_rave swedish_electropop swedish_synthpop trip_hop,35,"['alternative_dance', 'alternative_r&b', 'art_pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'gothenburg_indie', 'indie_soul', 'indietronica', 'new_rave', 'swedish_electropop', 'swedish_synthpop', 'trip_hop']",low,Neutral
Four Tet,4TUg8KwfQoxv9wZN47yexC,She Just Likes to Fight,There Is Love in You,0.732,0.504,2,-11.647,1,0.0302,0.788,0.828,0.0996,0.701,118.111,4,62,alternative_dance electronica folktronica indie_soul intelligent_dance_music new_rave,0,"['alternative_dance', 'electronica', 'folktronica', 'indie_soul', 'intelligent_dance_music', 'new_rave']",low,Neutral
Télépopmusik,40Sw7gIi4EgHsdcesQvo5y,Smile,genetic world,0.596,0.446,4,-14.22,1,0.0285,0.781,0.626,0.562,0.123,133.988,4,52,downtempo electronica nu_jazz trip_hop,0,"['downtempo', 'electronica', 'nu_jazz', 'trip_hop']",low,Positive
Thievery Corporation,2twwV8BMerFcRZ1fSEOuF1,The Time We Lost Our Way featuring Loulou,The Cosmic Game,0.736,0.423,9,-7.357,0,0.0332,0.677,0.656,0.065,0.804,88.015,4,63,downtempo electronica livetronica nu_jazz trip_hop,33,"['downtempo', 'electronica', 'livetronica', 'nu_jazz', 'trip_hop']",low,Neutral
Tripssono,7vnyJvpBh3fJb3DgEVG9Qo,Triptango,Trip to the Moon,0.77,0.678,2,-9.087,0,0.0491,0.0838,0.676,0.149,0.188,99.982,4,32,unknown,13,['unknown'],low,Neutral
Four Tet,7t85fcTuz1O9QDFLQ1qUGf,Unspoken,Rounds,0.518,0.569,4,-6.924,0,0.0325,0.0263,0.654,0.272,0.399,165.094,4,62,alternative_dance electronica folktronica indie_soul intelligent_dance_music new_rave,30,"['alternative_dance', 'electronica', 'folktronica', 'indie_soul', 'intelligent_dance_music', 'new_rave']",low,Neutral
SBTRKT,2WMRd3xAb9FwXopCRNWDq1,Wildfire,SBTRKT,0.835,0.481,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,4,53,electronica electropop future_garage new_rave,0,"['electronica', 'electropop', 'future_garage', 'new_rave']",low,Neutral
Erykah Badu,74HYrIbnpc2xKCTenv5qKM,Window Seat,New Amerykah Part Two: Return Of The Ankh,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,4,68,afrofuturism hip_hop indie_r&b neo_soul r&b urban_contemporary,60,"['afrofuturism', 'hip_hop', 'indie_r&b', 'neo_soul', 'r&b', 'urban_contemporary']",low,Neutral
The Roots,4pdLZsxq0y5oJDb6Cxlokw,You Got Me,Things Fall Apart,0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,4,64,alternative_hip_hop conscious_hip_hop east_coast_hip_hop hardcore_hip_hop hip_hop philly_rap political_hip_hop southern_hip_hop,69,"['alternative_hip_hop', 'conscious_hip_hop', 'east_coast_hip_hop', 'hardcore_hip_hop', 'hip_hop', 'philly_rap', 'political_hip_hop', 'southern_hip_hop']",low,Neutral
Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Writer's Block,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,62,alternative_dance baroque_pop indie_pop indie_rock modern_rock new_rave swedish_alternative_rock swedish_indie_pop,77,"['alternative_dance', 'baroque_pop', 'indie_pop', 'indie_rock', 'modern_rock', 'new_rave', 'swedish_alternative_rock', 'swedish_indie_pop']",high,Positive
The Naked And Famous,5PtEpuVX03k9bOUwilL5EO,Punching In A Dream,"Passive Me, Aggressive You",0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,4,61,alternative_dance auckland_indie electropop indie_poptimism indie_rock indietronica kiwi_rock metropopolis modern_rock pop_rock shimmer_pop,65,"['alternative_dance', 'auckland_indie', 'electropop', 'indie_poptimism', 'indie_rock', 'indietronica', 'kiwi_rock', 'metropopolis', 'modern_rock', 'pop_rock', 'shimmer_pop']",low,Neutral
Afterlife,06DXs2hBRdjNs1qE1iYCQQ,Dub In Ya Mind,Simplicity 2000,0.719,0.649,1,-8.884,0,0.0585,0.00951,0.771,0.118,0.67,79.996,4,47,chill_lounge electro_jazz electronica nu_jazz trip_hop,37,"['chill_lounge', 'electro_jazz', 'electronica', 'nu_jazz', 'trip_hop']",low,Neutral
Fort Fairfield,5XskKD00gs4XvV0J2PY3Wf,The Dead Sea Scrolls,The Dead Sea Scrolls,0.64,0.494,5,-14.224,1,0.0393,0.593,0.929,0.111,0.332,91.995,4,10,skweee,13,['skweee'],high,Negative
Bliss,6nN9m73dugjVC2MCNpnq5o,Don't Look Back - Fug Remix,Quiet Letters,0.753,0.425,0,-9.468,1,0.0661,0.247,0.811,0.13,0.588,98.004,4,47,chill_lounge,25,['chill_lounge'],low,Neutral
Air,3mKB8BUg6JIXlNChQXQQNR,Moon Fever,Le voyage dans la lune,0.358,0.137,6,-21.043,1,0.0387,0.984,0.838,0.096,0.0822,120.107,4,63,ambient_pop downtempo electronica trip_hop,40,"['ambient_pop', 'downtempo', 'electronica', 'trip_hop']",low,Neutral
Andreya Triana,163G8sCjNA8rljKSffW03t,Lost Where I Belong - Flying Lotus Remix,Lost Where I Belong,0.292,0.876,11,-7.403,0,0.306,0.00365,0.0153,0.244,0.0632,103.587,3,53,british_soul ninja,0,"['british_soul', 'ninja']",low,Neutral
Mr Twin Sister,30bZbp1JbPVXhidkCm3ceh,Kimmi In a Rice Field - Balam Acab remix,Kimmi In a Rice Field / Bad Street Remixes,0.559,0.552,6,-11.645,1,0.0398,0.378,0.747,0.135,0.311,121.994,4,47,art_pop chillwave,5,"['art_pop', 'chillwave']",low,Neutral
Baths,147IpzivIvsYHkYS4nq2tK,Maximalist,Cerulean,0.761,0.715,7,-7.52,1,0.233,0.00124,0.409,0.124,0.366,94.989,4,47,chillwave wonky,0,"['chillwave', 'wonky']",low,Neutral
DJ Shadow,6iugUJxw11T9vfOehIzBvF,Building Steam With A Grain Of Salt,Endtroducing.....,0.614,0.833,8,-9.209,1,0.0297,0.442,0.934,0.0923,0.469,164.717,4,65,big_beat downtempo electronica hip_hop trip_hop turntablism,0,"['big_beat', 'downtempo', 'electronica', 'hip_hop', 'trip_hop', 'turntablism']",low,Neutral
Cut Chemist,5Tp97LcL45G82uC6vaLvt5,The Garden,The Audience's Listening,0.727,0.831,7,-5.553,1,0.0371,0.0535,0.132,0.0566,0.693,101.789,4,46,big_beat ninja trip_hop turntablism,45,"['big_beat', 'ninja', 'trip_hop', 'turntablism']",low,Neutral
Deltron 3030,0uMn8WKu3qtQLaUyal1bsz,Mastermind,Deltron 3030,0.741,0.657,0,-9.589,0,0.0374,0.00224,0.00756,0.0825,0.25,94.211,4,49,afrofuturism alternative_hip_hop hardcore_hip_hop hip_hop psychedelic_hip_hop,56,"['afrofuturism', 'alternative_hip_hop', 'hardcore_hip_hop', 'hip_hop', 'psychedelic_hip_hop']",low,Neutral
Jamie xx,2TbQOKDTGrg3ppGkO3gltX,Far Nearer,Far Nearer,0.61,0.426,0,-11.538,1,0.147,0.493,0.854,0.108,0.33,126.975,4,62,electronica future_garage indie_soul new_rave,0,"['electronica', 'future_garage', 'indie_soul', 'new_rave']",high,Positive
Feed Me,7usbPC0r2Scsv768oP5Uma,Blood Red - Original Mix,Feed Me's Big Adventure,0.653,0.879,9,-7.069,0,0.0571,0.0913,0.186,0.129,0.0326,139.951,4,54,complextro edm electro_house,0,"['complextro', 'edm', 'electro_house']",high,Positive
Georgia Anne Muldrow,4dz67x29rpyfyHxG0lFSmJ,Mages Sages II (prod. Flying Lotus),SomeOthaShip,0.466,0.867,11,-6.275,1,0.304,0.0804,0.0,0.142,0.497,87.794,4,42,alternative_hip_hop indie_jazz indie_soul,17,"['alternative_hip_hop', 'indie_jazz', 'indie_soul']",low,Neutral
Paper Diamond,0FNjwjqMA5YvlTWsOG8qUO,Levitate,Levitate,0.525,0.8,11,-11.484,1,0.122,0.000478,0.429,0.319,0.528,80.032,4,26,glitch_hop,24,['glitch_hop'],low,Neutral
Robert Glasper Experiment,1SnpbRuM74XlUujYFvqWR3,Afro Blue - feat. Erykah Badu,Black Radio,0.775,0.571,8,-8.097,1,0.0342,0.0291,0.0882,0.0941,0.379,97.491,4,65,alternative_r&b contemporary_jazz indie_jazz indie_r&b indie_soul jazz modern_jazz_piano neo_soul,30,"['alternative_r&b', 'contemporary_jazz', 'indie_jazz', 'indie_r&b', 'indie_soul', 'jazz', 'modern_jazz_piano', 'neo_soul']",low,Neutral
Michal Menert,6ijikBGYf0OHlVIvm8lept,Feeling Better,Dreaming Of A Bigger Life,0.662,0.69,5,-4.962,0,0.0337,0.403,0.000353,0.21,0.45,107.0,4,35,downtempo_bass glitch_hop,28,"['downtempo_bass', 'glitch_hop']",high,Positive
Crystal Castles,3q2yH1T78FptWtAmCpQlrG,Untrust Us,Crystal Castles,0.604,0.823,11,-5.389,0,0.0276,0.0429,0.128,0.117,0.19,125.876,4,70,alternative_dance bitpop digital_hardcore indietronica neo-synthpop new_rave nintendocore,0,"['alternative_dance', 'bitpop', 'digital_hardcore', 'indietronica', 'neo-synthpop', 'new_rave', 'nintendocore']",low,Neutral
Blackmill,4FXj4ZKMO2dSkqiAhV7L8t,Evil Beauty,Reach For Glory,0.652,0.581,9,-8.511,1,0.0353,0.337,0.000101,0.0857,0.456,139.982,4,51,chillstep edm substep,48,"['chillstep', 'edm', 'substep']",high,Negative
Fred V & Grafix,2FjKa1YG4rHkboNHsWO3iB,Long Distance,Long Distance,0.407,0.914,5,-4.531,0,0.0471,8.12e-05,0.233,0.186,0.277,174.064,4,48,dancefloor_dnb drum_and_bass liquid_funk,32,"['dancefloor_dnb', 'drum_and_bass', 'liquid_funk']",high,Negative
InContext,0ydi4AWyWjhR0NhF3T9lXD,Show You - Dubba Jonny Remix,InContext EP,0.595,0.746,9,-9.519,0,0.0355,7.41e-05,0.743,0.0766,0.247,139.976,4,14,unknown,0,['unknown'],low,Neutral
Adventure Club,6U1NDB1DscqQUGSHJnNwLL,Do I See Color,Do I See Color - Single,0.586,0.958,8,-4.013,0,0.0517,0.00024,0.581,0.365,0.676,139.956,4,58,brostep canadian_electronic edm electro_house electronic_trap electropop filthstep future_bass pop_dance pop_edm,40,"['brostep', 'canadian_electronic', 'edm', 'electro_house', 'electronic_trap', 'electropop', 'filthstep', 'future_bass', 'pop_dance', 'pop_edm']",low,Neutral
TwoThirds,4raUe9c8X1PYDhMnbjssS3,Epiphany,Epiphany,0.834,0.76,8,-6.676,0,0.0729,0.0126,0.823,0.0318,0.656,128.005,4,38,chillstep gaming_edm,3,"['chillstep', 'gaming_edm']",low,Neutral
Phantogram,0UPsdEgJx6ypkfFUxD3ZHh,Don't Move,Nightlife,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,4,71,electropop indietronica metropopolis modern_rock,0,"['electropop', 'indietronica', 'metropopolis', 'modern_rock']",low,Neutral
Feist,5YlhFrPeFdcpfwND0sSKQR,The Bad In Each Other,Metals,0.404,0.629,6,-5.315,0,0.0487,0.196,0.0393,0.125,0.267,132.407,3,63,canadian_indie canadian_pop indie_pop,40,"['canadian_indie', 'canadian_pop', 'indie_pop']",high,Negative
Cults,0V8jGgK39sLsj2yAHHPigU,Go Outside,Cults,0.366,0.704,2,-6.758,1,0.0326,0.122,0.939,0.345,0.495,77.473,4,74,experimental_pop indie_surf,56,"['experimental_pop', 'indie_surf']",low,Neutral
Gold Panda,3sUJfv2J82Fi4srktLV2Mi,You,Lucky Shiner,0.506,0.952,11,-4.822,1,0.0929,0.00108,0.847,0.343,0.669,179.839,4,43,chillwave electronica indietronica microhouse wonky,29,"['chillwave', 'electronica', 'indietronica', 'microhouse', 'wonky']",low,Neutral
Long Beach Dub Allstars,4OmO3r5F1pWwxExUQhP2xN,Astro Dub,"Reggae On The Rocks: Voodoo, Sacraments, Oddities, & Other Holy Anthems",0.449,0.638,2,-12.81,1,0.0816,0.0101,0.854,0.948,0.39,73.637,4,46,reggae_rock ska ska_punk,0,"['reggae_rock', 'ska', 'ska_punk']",low,Neutral
Kid Cudi,5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (nightmare),Man On The Moon: The End Of Day,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,4,86,hip_hop ohio_hip_hop pop_rap rap,78,"['hip_hop', 'ohio_hip_hop', 'pop_rap', 'rap']",low,Positive
ScHoolboy Q,2kfpH2OAAdpk5J3JaraAIh,Hands On The Wheel,Hands On The Wheel,0.65,0.859,1,-4.54,0,0.0957,0.021,0.0,0.0986,0.169,127.828,4,78,gangster_rap hip_hop pop_rap rap southern_hip_hop trap underground_hip_hop,61,"['gangster_rap', 'hip_hop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap', 'underground_hip_hop']",low,Neutral
Yael Naim,6l9HDwqU46DHCuNyvbmFdP,New Soul,Yael Naim,0.582,0.371,0,-8.519,1,0.0525,0.748,9.19e-05,0.122,0.604,200.085,4,54,french_indie_pop,0,['french_indie_pop'],high,Positive
Passenger,2jyjhRf6DVbMPU5zxagN2h,Let Her Go,All The Little Lights,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,4,74,folk-pop neo_mellow pop pop_rock,9,"['folk-pop', 'neo_mellow', 'pop', 'pop_rock']",low,Neutral
Milky Chance,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Sadnecessary,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,4,75,german_pop,75,['german_pop'],low,Neutral
Young Thug,6V5nMvQwsiyW7rEyZq3gfQ,I Know There's Gonna Be (Good Times) [feat. Popcaan],I Know There's Gonna Be (Good Times) [feat. Popcaan],0.632,0.592,11,-9.735,0,0.162,0.124,0.0,0.53,0.499,89.522,4,90,atl_hip_hop atl_trap gangster_rap hip_hop melodic_rap rap trap,0,"['atl_hip_hop', 'atl_trap', 'gangster_rap', 'hip_hop', 'melodic_rap', 'rap', 'trap']",high,Positive
James Bay,7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,Chaos And The Calm,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,4,76,modern_rock neo_mellow pop pop_rock,65,"['modern_rock', 'neo_mellow', 'pop', 'pop_rock']",low,Neutral
Lost Frequencies,2glGP8kEfACgJdZ86kWxhN,Are You With Me - Radio Edit,Less Is More,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02,4,81,belgian_edm edm pop pop_dance tropical_house,69,"['belgian_edm', 'edm', 'pop', 'pop_dance', 'tropical_house']",low,Neutral
Wiz Khalifa,0odHj0qIf86vHBsXB30IkZ,So High (feat. Ghost Loft),Blacc Hollywood,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,4,86,dance_pop hip_hop pittsburgh_rap pop_rap rap southern_hip_hop trap,69,"['dance_pop', 'hip_hop', 'pittsburgh_rap', 'pop_rap', 'rap', 'southern_hip_hop', 'trap']",high,Positive
Tom Jones,67csrS6po7IyXfwds4azjr,It's Not Unusual,Along Came Tom Jones,0.346,0.716,0,-10.001,1,0.0735,0.571,0.0,0.189,0.904,184.499,4,66,adult_standards british_invasion mellow_gold,0,"['adult_standards', 'british_invasion', 'mellow_gold']",high,Negative
Alessia Cara,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Know-It-All,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,4,80,canadian_contemporary_r&b canadian_pop dance_pop electropop pop post-teen_pop,75,"['canadian_contemporary_r&b', 'canadian_pop', 'dance_pop', 'electropop', 'pop', 'post-teen_pop']",high,Positive
Ruth B.,0zMzyHAeMvwq5CRstru1Fp,Lost Boy,Safe Haven,0.586,0.128,7,-9.297,1,0.0496,0.963,0.0,0.0858,0.371,123.498,4,76,alt_z canadian_contemporary_r&b canadian_pop pop post-teen_pop,71,"['alt_z', 'canadian_contemporary_r&b', 'canadian_pop', 'pop', 'post-teen_pop']",low,Neutral
Cam,2zhk0kypGeOPsaaZcjyc14,Burning House,Untamed,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,4,61,contemporary_country country country_pop,67,"['contemporary_country', 'country', 'country_pop']",low,Neutral
Rob Thomas,1Zx5Y46u3v32jRRIWtzQKN,Little Wonders - Radio Version,cradlesong,0.268,0.765,9,-4.891,1,0.0419,0.0298,0.0,0.0852,0.262,167.22,4,65,neo_mellow pop_rock,27,"['neo_mellow', 'pop_rock']",high,Negative
Jeffrey James,3dFJn0eFwXGZipJMpDgFsW,Carry You,I'm Wide Awake,0.566,0.311,7,-11.14,0,0.047,0.66,0.00633,0.182,0.234,75.017,4,39,unknown,19,['unknown'],low,Neutral
Oh Wonder,2QgNcjwEn0vGmTommfszQd,Lose It,Oh Wonder,0.52,0.329,2,-9.337,0,0.0381,0.725,1.31e-05,0.333,0.171,87.857,4,72,electropop indie_poptimism pop pop_rock,63,"['electropop', 'indie_poptimism', 'pop', 'pop_rock']",low,Neutral
